	Year	Dataset	Condition	TotalAreaMCWD	RelativeAreaMCWD	DeltaAGB in PG per SM	TotalAreaSCPDSI	RelativeAreaSCPDSI	TotalAreaPrec	RelativeAreaPrec
2	2005	TRMM 7	3	260667.6678450629	0.04384995423471065	1.2931649971166248	27736.116033979994	0.004665816166589385	36972.87384194018	0.006219639126316418
0	2010	TRMM 7	1	3136238.363255873	0.5275833011236974	1.688340273572908	3596314.902963108	0.6049781517294796	3650331.7066852916	0.6140649494543549
1	2010	TRMM 7	2	457884.69203825237	0.0770261342982749	1.688340273572908	134251.35469172682	0.022583989061041594	258584.04919000602	0.04349944439426065
2	2010	TRMM 7	3	330688.778056578	0.05562902335986034	1.688340273572908	0.0	0.0	70999.42274611887	0.011943642507895143
0	2016	TRMM 7	1	2076477.5558724294	0.34930855271444955	1.521822604253829	3681513.1005589003	0.6193103360634258	1599848.7724067308	0.2691292557778635
1	2016	TRMM 7	2	399215.2200252928	0.06715665687512146	1.521822604253829	847731.6404770389	0.14260684474427954	3071.71138752266	0.0005167284645565191
2	2016	TRMM 7	3	514704.37855662673	0.08658443768917437	1.521822604253829	98766.425275156	0.016614654452717863	0.0	0.0
0	2005	GPCC	1	2292865.5243738983	0.38570970132706267	1.962730692775446	2753453.9929943937	0.463190669477086	2464886.4720339286	0.4146473549480994
1	2005	GPCC	2	353287.5476149324	0.0594306264473734	1.962730692775446	258216.1611948975	0.04343755765593838	230323.5388746847	0.03874541373821097
2	2005	GPCC	3	885552.3318952973	0.14896910517161216	1.962730692775446	71039.59263248478	0.011950399953854286	157251.68752428118	0.026453143799058804
0	2010	GPCC	1	2247185.060689237	0.378025256767627	1.902501561340596	3404191.947404431	0.572658904473649	3094626.029455114	0.520583204226957
1	2010	GPCC	2	420575.10708617046	0.07074985306174938	1.902501561340596	75865.52521348691	0.012762226462934515	166384.44335549982	0.027989471371045044
2	2010	GPCC	3	782779.362729342	0.13168046315571358	1.902501561340596	3013.88220766689	0.000507000342495698	80311.62260585726	0.013510156456670397
0	2016	GPCC	1	2585188.1785713187	0.43488471069548607	2.0383365169301517	2849321.298339296	0.479317629090956	1382770.4227248337	0.23261197007998569
1	2016	GPCC	2	458284.9945596976	0.07709347386282667	2.0383365169301517	536688.5503356161	0.09028265210282264	3040.7615146511303	0.0005115220248004639
2	2016	GPCC	3	656517.8600895449	0.11044054046744309	2.0383365169301517	334495.1298997925	0.056269334279530556	0.0	0.0
